scorer,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon
individuals,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0
angs,Time,Right ankle,Left ankle,Right knee,Left knee,Right hip,Left hip,Right shoulder,Left shoulder,Right elbow,Left elbow,Right foot,Left foot,Right shank,Left shank,Right thigh,Left thigh,Trunk,Right arm,Left arm,Right forearm,Left forearm
coords,seconds,dorsiflexion,dorsiflexion,flexion,flexion,flexion,flexion,flexion,flexion,flexion,flexion,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal
12,0.4,-32.04089368497726,-40.271802565482574,3.179466085331512,-1.1925862783180037,0.4907357129142156,-3.856412302851737,173.24385399846705,173.04850989622184,15.416781240068815,14.82513987242612,-32.831693458558334,-40.00582935019546,-90.79079977358109,-89.73402678471287,-87.61133368824959,-90.9266130630309,87.07020076017919,85.14178459730323,85.97830913604267,100.55856583737204,100.80344900846873
13,0.4333333333333333,-24.823907921995968,-32.59487715961522,4.914765354110614,0.5706236329619969,0.7794699914736611,-3.609636475782679,173.4903859027353,173.3908530890095,18.84289898771209,18.246660916323208,-26.85977586858058,-33.668982388652296,-92.03586794658462,-91.07410522903707,-87.12110259247397,-90.50348159607508,86.89384512029241,85.58981331878763,86.49700796871713,104.43271230649971,104.74366888504035
14,0.4666666666666667,-21.79212448480685,-27.204483511056978,6.202756217575143,3.186085891813832,1.078833980966266,-2.0170910391136943,174.34429291401648,175.0286261271364,25.712459206829408,22.489549011757845,-24.80847227470144,-29.56117843216068,-93.0163477898946,-92.35669492110372,-86.81359157231951,-89.1706090292899,87.15351799017623,86.4518673607307,87.8751081369602,112.1643265675601,110.36465714871805
15,0.5,-14.137869721703353,-17.819619742438363,7.640839144887195,5.638117164180926,1.5835833299483113,-0.08070421594999289,175.14918893160566,178.48420340964822,32.7474766354772,24.933826483912867,-18.109977235209357,-20.992840315412447,-93.972107513506,-93.17322057297407,-86.33126836861884,-87.53510340879313,87.45439919284313,87.23433723303853,91.02980421680508,119.98181386851573,115.96363070071791
16,0.5333333333333333,-8.721076907996533,-13.440649969383529,8.872994666891884,6.970379220728262,1.7568269559066891,0.3408592059245166,177.07163949023953,-179.84634381096774,31.914921096543935,23.925204202946986,-13.750452421811266,-17.584142196274204,-95.02937551381476,-94.1434922268907,-86.1563808469229,-87.17311300616245,87.51397221208698,89.15843168740993,92.63968397694526,121.07335278395388,116.56488817989224
17,0.5666666666666667,-0.9194897113882092,-2.894439475687676,10.195164838055689,7.3899885388382245,1.7955231870557782,0.09830900908082185,-178.82147024806625,-177.72634470743347,45.08191234415267,37.77251075854019,-7.158064616783178,-7.711098804303639,-96.23857490539498,-94.81665932861597,-86.04341006733927,-87.42667078977776,87.52497979885858,93.3395964975387,94.74867549370796,138.42150884169132,132.52118625224816
18,0.6,2.5086307393057865,2.145299861490841,11.487894217680548,8.831862046667311,1.9846390196000527,0.5742790793604513,-175.9716930422495,-171.83394887494416,72.1263377716632,56.927109050978174,-4.804422585696935,-3.621881432577923,-97.31305332500271,-95.76718129406878,-85.82515910732216,-86.93531924740148,87.50959832676196,96.21850883082826,100.65645279829388,168.34484660249143,157.58356184927203
19,0.6333333333333333,5.768346390130276,4.468260845925499,20.515627209346746,17.558155549181663,7.180528819571549,5.0740277151494695,-175.0907777778131,-171.69311416205684,100.27515837325126,81.0809609532462,-6.204055868057745,-6.070811341303967,-101.97240225818804,-100.53907218722948,-81.45677504884131,-82.98091663804784,88.0549443531973,96.27191835377404,100.25194148474584,-163.45292327297472,-178.66709756200797
20,0.6666666666666666,12.982138015978833,12.237714838463859,30.23199467257848,27.11002915006611,14.14429377010805,12.177126733525625,-173.50138052294025,-170.77006488005844,98.99578196703156,80.2950407708978,-3.15498862889839,-2.4183711455655157,-106.13712664487723,-104.65608598402939,-75.90513197229879,-77.54605683396332,89.72318356748893,96.4491937346529,99.50675155245261,-164.55502429831554,179.80179232335038
21,0.7,20.70020974155382,21.06864180014341,36.193863146894614,33.80003865863671,19.245509863548904,17.60280408843309,-173.17230524103724,-169.9419817671549,78.41010970971189,61.14182158712276,2.4000716119164243,3.8603374918365723,-108.3001381296374,-107.20830430830685,-72.10627498274279,-73.40826564967014,91.01106973810326,95.47590991267109,99.04694849474181,173.88601962238297,160.18877008186453
22,0.7333333333333333,21.526286910635832,19.88057262964361,36.26808137828152,34.51238140973413,20.265634926730996,19.31746724083814,-171.5226078632443,-170.87607723496885,80.3796969659058,64.50390120425436,3.2506257980534654,2.886844777076647,-108.27566111258238,-106.99372785256696,-72.00757973430086,-72.48134644283283,91.79881368367097,96.20417747572382,97.3251090813602,176.58387444162963,161.82901028561457
23,0.7666666666666666,23.506914833253532,20.47842058922754,37.968585804778115,35.648669102060126,22.48606299865594,21.869985101639088,-176.91511331424925,179.6552166197909,68.6361602568279,62.1828559001591,5.061393211001931,3.9371385297048995,-108.44552162225162,-106.54128205952264,-70.47693581747349,-70.89261295746253,92.76259805910162,90.1218878696213,86.89261856068927,158.75804812644924,149.0754744608484
24,0.8,22.61307120197543,16.84472463596643,40.097265844339404,35.13607161247569,29.65545863666182,27.402932093218737,174.146174379059,173.02962426567166,37.5752974688092,34.4572271445378,5.467194719589955,2.914426104553492,-107.14587648238548,-103.93029853141296,-67.04861063804607,-68.79422691893724,96.19715901215599,77.4421051043511,76.83246525351566,115.01740257316031,111.28969239805349
25,0.8333333333333334,17.390691466203222,15.57799790537274,35.93092403686239,33.752205845561434,34.41780411266305,32.22063006895303,169.12874961542855,168.5739809385071,21.32904582374124,20.50085748477727,5.694873179670054,4.944847125649947,-101.69581828653317,-100.6331507797228,-65.76489424967082,-66.88094493416136,99.1015750031144,68.94605125309468,69.47240593539271,90.2750970768359,89.97326342017001
26,0.8666666666666667,8.710861164291941,10.295437422730032,25.95730669083173,32.8820584621709,37.35528737866332,38.76148299480812,164.70187525080271,163.89367770956494,7.936091078413028,10.502183191787935,5.080193914125568,2.7407562198730884,-93.6306672501664,-97.55468120285695,-67.67336055933464,-64.67262274068605,103.4341057354942,59.67322731280477,60.459571974070734,67.60931839121778,70.96175516585866
27,0.9,-5.224562461973676,-10.249225445210755,9.546092955422978,8.452397529728728,34.68972935394717,32.29549927136725,153.13878711067622,152.9944434885363,-1.1714691124748242,-0.8932131465180646,2.340111963403158,-2.9470072378726093,-82.43532557462316,-82.69778179266187,-72.88923261920026,-74.24538426293313,106.54088353430039,45.55982513752878,46.45355995423589,44.388356025053966,45.5603468077178
28,0.9333333333333332,-15.945708436783988,-17.378441917647777,6.349595568636573,6.0296654921230015,35.64670199797109,32.80413483413943,151.39652704558787,152.37314523337668,0.6878779534384876,-1.5410991631880506,-5.872804858993528,-8.52979953637549,-79.92709642220956,-81.15135761872773,-73.57750085357299,-75.12169212660473,107.92582696074415,42.17232419404378,44.447318272632515,42.86020214748227,42.906219109444464
29,0.9666666666666668,-27.009992205448043,-29.535161486267057,-8.248925478200249,-7.99107430687377,35.12078990102961,32.34574380133262,138.12932635924065,139.28476487460546,-1.7281055512902412,-9.960062727871104,-8.658847813765819,-12.076069580067525,-71.64885560831777,-72.54090809380047,-79.897781086518,-80.5319824006742,112.87772620200681,23.110755371693017,26.407038672598638,21.38264982040274,16.446975944727587
30,1.0,-43.05303280503287,-37.66461074907156,-0.2793415912300361,-1.3506126434223802,45.80267567265793,37.565154883473525,95.26359679359241,90.85315190163074,-12.66481035019578,-8.977636462732136,-31.4076459261884,-26.783569052150437,-78.35461312115554,-79.1189583030789,-78.63395471238563,-80.4695709465013,118.03472582997482,-29.173033591451134,-27.181573928344076,-41.83784394164689,-36.15921039107623
31,1.0333333333333332,-41.399539216361234,-39.296185584614136,10.518986030431506,11.65399170426656,52.43209401660148,44.4051041701714,74.94390023099956,77.67221018008442,-7.178235996717291,-12.923454011534233,-39.67502103640145,-38.99201966425211,-88.27548182004023,-89.69583407963799,-77.75649578960873,-78.04184237537144,122.44694654554286,-55.24468957521066,-44.77473636545844,-62.422925571927955,-57.69819037699269
32,1.0666666666666669,-28.76710431479178,-29.405673056791258,18.319233569733,16.683059971765203,59.52768694688372,46.48557545572464,64.75843030290338,59.72450315532775,0.5788011801210473,8.331820481563938,-35.859422297852205,-36.27409237310623,-97.09231798306044,-96.86841931631498,-78.77308441332742,-80.1853593445498,126.67093480027447,-73.5423410573078,-66.94643164494671,-72.96353987718673,-58.614611163382776
33,1.1,-24.751137556400664,-37.37968400437424,34.31398818206094,34.25892228526601,71.80742204567792,61.2591003064407,65.34310445930026,57.78577043009824,-4.513241720487031,1.540566883553879,-47.90901898259847,-57.2427390455467,-113.1578814261978,-109.86305504117246,-78.84389324413686,-75.60413275590648,136.86323306234715,-85.30821083051453,-79.07746263224892,-89.82145255100154,-77.53689574869503
34,1.1333333333333333,-33.99124462732233,-36.61348696962217,34.54755882477423,31.691345577987022,74.92212838949959,57.78802011601262,67.27442894615386,57.65063580864395,-6.224069441937786,-3.2868620363541083,-54.90322848145384,-57.39843880000451,-110.91198385413149,-110.78495183038235,-76.3644250293573,-79.09360625239536,136.88162636840798,-84.01212447270306,-79.23099055976402,-90.23619391464085,-82.51785259611812
35,1.1666666666666667,-37.688079764707965,-34.657653374257535,41.47435273631959,44.49498437952752,87.57513101202781,66.75863643196094,70.02597252285199,36.21632391049309,-5.573539630836962,23.23709652441923,-70.65353437236982,-68.12700456170211,-122.96545460766187,-123.46935118744457,-81.49110187134232,-78.97436680791706,145.733003239878,-99.04026036051815,-109.51667932938491,-104.61379999135511,-86.27958280496568
36,1.2,-38.82009808853661,-16.71079282870498,44.902202839026984,47.4441794908505,88.92526931691667,87.02397696268865,-272.66933157392106,39.911234697079784,37.886672540773276,29.901878189964066,-98.92643764211182,-55.83971829489452,-150.10633955357522,-129.12892546618954,-105.20413671454827,-81.68474597533911,168.70872293802776,-106.79873760538595,-128.79748824094798,-68.91206506461269,-98.89561005098389
37,1.2333333333333334,-125.83434452310846,-125.70889844202702,-51.11852238455208,-53.370696391450736,-91.71642508286203,-136.28718162705948,-99.81627623460723,-74.15631802280289,-48.81047687682286,-40.74360640602853,-49.37429032263231,-89.43236190155802,-13.539945799523856,-53.72346345953101,-64.65846818407596,-107.09415985098178,-29.193021776077725,-72.75831933582113,-44.96329624672518,-121.56879621264399,-85.70690265275371
38,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.3,-165.4266485094524,-161.58913768433365,-119.64425540005814,-118.83538942360622,-139.04186674905128,-141.81568329955925,-29.176913728105216,-31.283664530360163,-71.60629630746814,-55.06347868368732,-18.535766160388764,-17.78308837064433,56.89088234906364,53.806049313689336,-62.753373050994526,-65.02934010991687,-76.7863431896424,47.11157996995155,45.50267865928223,-24.494716337516625,-9.560800024405111
40,1.3333333333333333,-165.44806056785748,-163.17638854009647,-120.21373805015998,-120.53270042968074,-138.79771154733498,-140.23569642403012,-29.83146140313153,-29.465246165749434,-69.26761893799755,-59.70472596991954,-18.30635603331786,-17.271018170104906,57.14170453453961,55.9053703699916,-63.07203351562035,-64.62733005968914,-75.60836636434098,45.894216628583095,46.14312019859155,-23.373402309414463,-13.561605771328
41,1.3666666666666667,-148.41842383500722,-141.12692352863837,-128.11801115238399,-130.2194022914448,-139.63089660498386,-136.61040460456815,-23.728273337747183,-19.85373825564289,-46.287519834184536,-35.76985307769837,11.052612491418857,21.074004345061127,69.4710363264261,72.2009278736995,-58.646974825957884,-58.01847441774529,-78.59193018682288,57.255648441278794,58.73819193117998,10.968128607094245,22.968338853481576
42,1.4,-139.02799905944084,-143.72320267908066,-132.3445415572315,-136.5364082059318,-131.48800357295679,-123.50837944020844,-8.030510138306308,-2.5218671614336574,-43.2292152899239,-32.931359518752174,45.75234115241655,43.086865894180576,94.78034021185738,96.81006857326123,-37.564201345374144,-39.72633963267057,-83.78203980753787,85.89329208927634,81.26017264610421,42.66407679935247,48.32881312735201
43,1.4333333333333331,-137.06814525061318,-130.9361619220034,-125.7210165679032,-128.02070670547394,-113.2361085965064,-109.18899419810921,-0.42934384415839316,4.704265212697121,-39.332186036418534,-22.87800433965208,65.07751664785857,69.62169480826516,112.14566189847176,110.55785673026857,-13.575354669431443,-17.46284997520537,-91.72614422290384,99.23141008291657,96.43040943560096,59.89922404649799,73.55240509594893
44,1.4666666666666666,-133.2830978417848,-137.5853238610925,-107.39343436265875,-112.77920977941858,-89.79698128501002,-84.66534020007708,-12.938327692414308,5.846836871751758,-14.935858965228704,-26.30926544091767,79.72655391092364,82.42873619646687,123.00965175270846,130.01406005755933,15.616217390049743,17.23485027814072,-101.9001904782178,92.47487098264546,107.74702734996956,77.53901201741675,81.43776190905183
45,1.5,-142.56164227188174,-147.3224742697265,-95.27090331661395,-93.96655537924795,-68.06429150470075,-54.638380454076355,-9.88318997455592,7.829537315598271,-35.85352324258224,-67.77958313200418,83.68039500466921,93.18644898972342,136.24203727655095,150.50892325944994,40.97113395993699,56.542367880202,-111.18074833427839,99.15223549008182,119.01028564987666,63.29871224749957,51.230702517872494
46,1.5333333333333332,-138.22912871096742,-166.8039340451857,-85.83344731260303,-102.28757421315078,-62.18091460047742,-55.01104626774054,-3.3417399942586976,-19.085177561157344,-94.63669751263217,-163.52667383671297,86.24438777601118,91.72273671520593,134.4735164869786,168.52667076039162,48.64006917437558,66.23909654724088,-121.25014281498146,107.47924378059435,102.1649652538241,12.842546267962184,-61.361708582888866
47,1.5666666666666669,-115.03078882354794,-149.51055602764447,0.5434960175655306,-82.89725480293095,-128.81341186605795,-47.86727228759662,-84.13319171754365,-59.638797395186536,-13.813189226682312,-65.5092232724038,-36.92084272467746,103.86199259395289,-11.890053901129539,163.37254862159736,-11.346557883564031,80.47529381866644,-128.3425661062631,33.33366226495026,68.70376871107656,19.520473038267934,3.1945454386727428
48,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.6333333333333333,-7.3366141082409655,-8.64733902621758,133.228931921917,131.98818229374623,143.91892287839772,147.7899889927487,6.963179840767283,17.604269335642698,81.6480868731647,49.54872523164778,33.569531809865865,36.25019831014752,-49.09385408189319,-45.10246266363492,84.13507784002381,86.88571963011131,60.90426936263739,-52.82066519760663,-43.300000026994695,28.82742167555807,6.2487252046530966
50,1.6666666666666667,-14.912436509958951,-23.22847829157405,145.71794858840693,147.0101349238751,153.41550687948177,156.29217390558645,-0.2659356579042916,5.190339961224373,80.05809047517229,60.38152842460764,14.638591345788681,8.283134167825766,-60.448972144252366,-58.488387540600186,85.26897644415457,88.52174738327494,67.77042652231152,-68.41246609323149,-62.58008656108716,11.645624381940818,-2.198558136479526
51,1.7,-37.95455115686046,-64.95171565451486,141.32087610156015,-168.96878737400758,147.74957393787074,167.19070509423946,-10.044682863585924,-8.474750743871345,71.21464183670984,57.26719659232188,-18.350768696082092,-72.75966259420399,-70.39621753922162,-97.80794693968913,70.92465856233854,93.2232656863033,73.96743940793615,-86.86959823911812,-82.4421901518075,-15.654956402408267,-25.174993559485614
52,1.7333333333333334,-37.00381940151841,-39.96601225719098,143.09769192118733,171.98175263411412,148.43447006771146,157.0633449758028,-8.127229001090651,-8.266667485955038,70.51931038302445,63.223274297991054,-19.856906026012535,-43.357193022967756,-72.85308662449413,-93.39118076577678,70.24460529669324,78.59057186833735,78.47277310746549,-86.31709377210886,-86.73944059342053,-15.797783389084419,-23.51616629542946
53,1.7666666666666666,-46.871527460291816,-51.26120394725521,142.82552278193924,-177.01997910922694,142.2958672664402,147.58218326521452,-11.053216457508052,-10.888050242425106,61.42102834379884,45.987511190291514,-45.613649633419456,-81.36565725022881,-88.74212217312763,-120.10445330297362,54.08340060881162,62.87556758779944,84.70661567741509,-99.26568311513664,-95.5946659198402,-37.84465477133779,-49.607154729548675
54,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.8333333333333333,-34.92513788293249,-61.21232625751847,136.27214455007027,119.6834687116305,130.29576525522526,101.8106856241933,32.699840317313566,-6.058180432754599,-18.52006788692688,31.93227353643536,-77.09833803993169,-102.49017900689427,-132.1732001569992,-131.27785274937582,4.098944393071067,-11.59438403774529,113.40506966193861,-93.49698054484062,-119.46325009469321,-112.01704843176748,-87.53097655825783
56,1.8666666666666667,-32.84912467872445,-47.65046402213389,114.29620628644352,87.42661128952528,102.70590904818975,82.10409197152416,62.890625547360166,10.167319630540984,9.833203433056553,33.92597587092618,-91.43488497504596,-87.81227246380783,-148.58576029632152,-130.16180844167394,-34.289554009877975,-42.73519715214865,124.83928912367283,-74.10483751070755,-114.67196949313184,-64.271634077651,-80.74599362220565
57,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.9333333333333331,-109.02537095467326,-64.67268814207918,-12.112580341110515,19.61800224236822,-167.14711542603808,-156.03772317254342,66.32633179621205,57.98753469051567,119.33918542786893,150.4520815744133,-72.51314828956234,-54.99819982664724,-53.48777733488907,-80.32551168456806,-65.60035767599958,-60.70750944219987,-95.33021373034357,167.87308954625055,153.31774842085923,-72.78772502588052,-56.23017000472744
59,1.9666666666666663,-178.0373410386135,175.9953246947797,-116.82550828516634,-119.54667352267194,-162.93268063299286,-159.5399101831694,-54.19772484566913,-13.681177312581694,-113.46053736216982,-130.50045260272748,-54.784455234903305,-54.00911898620938,33.2528858037102,39.99555631901095,-83.57262248145612,-79.55111720366098,-79.98879297950843,25.162333305867612,66.30761566692674,-88.29820405630223,-64.19283693580076
60,2.0,-160.84330045206522,-168.71129647784056,-136.60696973754946,-137.92468242916146,-157.78728209158083,-150.4662813041584,-21.919351552573897,-25.677088010258007,-88.24454827456555,-103.70711146921712,-8.944268535951402,-8.60251151676986,61.89903191611383,70.1087849610707,-74.70793782143565,-67.81589746809075,-82.65038383606766,61.159992717571285,56.97329582580966,-27.08455555699427,-46.733815643407446
61,2.033333333333333,-176.9847188655054,179.63833493024785,-143.91351182771584,-142.99789352040233,-154.31992811586645,-148.92744474312923,12.572596421940379,-10.393017172811861,-22.246393934335288,1.080461903659284,-12.949386694216543,-7.818560300434675,74.03533217128889,82.54310476931747,-69.87817965642695,-60.45478875108489,-88.47265599204434,97.01434488137988,78.07963881923247,74.7679509470446,79.16010072289176
62,2.0666666666666664,-163.43303550019698,-150.02485765685466,-143.35336690872484,-144.64631216625904,-152.84312398426277,-148.86550736503406,-6.188747726707832,-18.68296218609857,-12.355591915404204,9.33321380662727,10.118229566300656,30.3623806492145,83.55126506649762,90.3872383060692,-59.80210184222722,-54.25907386018985,-94.60643350484423,86.85227441532773,75.92347131874565,74.4966824999235,85.25668512537293
63,2.1,-150.33565859399357,175.41183197227218,-131.05471558907624,-143.2259354019402,-137.34025915123266,-156.9190674805367,0.43589929281826645,-15.646187818684654,-66.28804987193934,31.963395285777494,29.533074447432632,-0.2758907584204073,89.86873304142621,94.3122772693074,-41.18598254765001,-48.913658132632804,-108.0054093479039,96.59017589640092,92.35922152921925,30.30212602446157,124.32261681499675
64,2.1333333333333333,-146.27574407285516,116.9587879404867,-134.88454891608083,-152.59245348571872,-144.92659966787082,-163.79230918874822,-12.59523947968988,-15.088619526948015,-50.67706275327595,33.31842852949438,32.58298128707878,-56.24098817490976,88.85872535993394,96.80022388460354,-46.0258235561469,-55.7922296011152,-108.00007958763301,86.30553663203403,92.91146006068499,35.62847387875808,126.22988859017937
65,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.2333333333333334,4.6764080337333525,12.765202079773957,113.90220374039814,116.06811036301352,159.16339137300307,168.3242359187794,-21.913601635752443,23.10782134130472,127.42911939284569,161.65889457629277,84.85735030434229,90.5050980541955,-9.819057729391078,-12.26010402557847,104.08314601100707,103.80800633743507,64.51622958134435,-76.99384699774845,-41.40840824003963,50.43527239509724,120.25048633625315
68,2.2666666666666666,4.312323541386107,11.755733112464668,121.57404998479619,124.15344284813278,151.7790824978327,161.13821091155467,-21.973058006528586,-7.064338682222551,110.37807209641126,50.229136765999186,65.05548701069725,75.14257060875111,-29.256836530688858,-26.613162503713575,92.31721345410735,97.54028034441923,63.59793056713545,-81.4349270502539,-70.662269249358,28.943145046157355,-20.433132483358808
69,2.3,-1.820305212248556,4.186502714877889,137.8071495917165,140.18101024128993,156.32479538553886,148.88376114857036,-20.885354410645217,-2.2304252344446036,91.28168848212228,57.88867554459098,38.63241519104165,36.391752110687236,-49.547279596709785,-57.794750604190654,88.25986999500672,82.38625963709929,66.49750151147107,-88.95027980117737,-68.72792674591567,2.3314086809449184,-10.839251201324707
70,2.333333333333333,5.824521508608456,-9.13153600452354,136.77651241327516,138.87731420657033,155.55114471885202,146.25773977975035,-18.840459064913997,-4.0818013408795455,89.05339862358457,74.59773925841861,43.753826091137185,17.82952230898141,-52.07069541747128,-63.03894168649505,84.70581699580389,75.83837252007528,70.41936725967507,-89.68578678796214,-74.50116860055462,-0.6323881643775675,0.09657065786399273
